reserved_percentage,0.2912072803061894
location_info,0.29116352556785075
oslo-version,0.29115580042419886
boolean,0.29114342880111677
subresource,0.291124452402256
aggregate_name,0.29106734583109184
migrated,0.291054624791802
sqlalchemy.utils,0.29098590198741947
validate_networks,0.29082015383459237
!,0.2908013781644859
get_guest_config,0.2904550600164053
ibf00173a07510b2ec0c81a29624004f17810a4e4,0.29041415145508276
cloud-init,0.29029711321119844
subcoroutines,0.2902687814177749
levels,0.29020483946342523
loose,0.2900724046190715
'instances,0.28997998437613526
floats,0.2899180002756919
powers,0.28986482108269473
unauthenticated,0.28980984097032964
'lost,0.2897868086282548
fczm,0.2897852187789451
consider,0.28974311989973767
number,0.2895199839833954
'protected,0.28948850618894856
exactly,0.28944389878570737
dependence,0.2893476172374073
mocked,0.2891724955012058
gen_uuid,0.2890971555868903
unofficial,0.28900149552891413
printed,0.28899624820940356
ending,0.28898954458174037
'server,0.2887952101036633
deps,0.2886335797810901
file_open,0.2885253655542682
corrupting,0.2884049499906932
__main__,0.2879077924217635
scheduled,0.2878832445874711
pdf,0.2876829976634247
”,0.28766070134389277
singletons,0.2874895087691919
instance_test_and_set,0.28743247631417096
stream,0.28742105884091257
common.utils.cache_from_env,0.2873796420562129
attacks,0.2873464717228118
config-drive,0.28726084699368365
constraints,0.28680765862277435
functionalities,0.2867769024091621
tmp,0.28659599256315904
tested,0.2865680765493376
0334cb3,0.2865404503958787
driver.py,0.28643603645260335
phases,0.2863657087805079
object-,0.2862546923648449
unplug_vbd,0.28617254189930363
hierarchy,0.2859843582425862
identical,0.2856968276497881
ports,0.28564063841109255
nose,0.28560796987100495
word,0.2853896436865236
203,0.2853737487304482
min_ram,0.28530184960143723
free,0.2852267227508413
dict-like,0.284870921618253
netapp-volume-driver-cmode,0.28481836149655954
delete_keys,0.28468072954632245
opens,0.2845076226459021
lockfiles,0.28443769147584586
telling,0.28441298714159186
hash_suffix,0.2842512966157943
symlinks,0.28404581858675615
flavor_rxtx,0.2839634471250301
migrate_volume,0.28393218296202455
atomicity,0.2837650492001879
crazy,0.28373736824286844
refresh=true,0.28353773436146196
1129519,0.283526161223466
__dict__,0.28347692633086485
copied,0.28333574797301475
block_device_mapping_update,0.283316609571004
exeption,0.2832340836147025
_sizestr,0.2832204905387508
180,0.2830694312435683
jay,0.2830403173964726
slo,0.28303037009864596
a.,0.2830190995937516
catching,0.2828209286248361
commandline,0.2827568017302433
vtype,0.28271402660650985
/tasks,0.28270563598903364
recommend,0.2826147576616916
virt_disk_size,0.2825144612593683
said,0.2822465831709179
replace,0.2821956070242279
slower,0.282000456490451
xenapi-config-drive,0.28196457898573946
i5628c7fa922780d6b0601e2daa79310a61085edc,0.2818361251740115
entrypoints,0.28183334674629884
en_us,0.28164924559161864
novaobject,0.28158190850921516
four,0.28152428287017145
_shutdown_instance,0.2814828334221548
quote-safe,0.2814071963466273
glance_port,0.28103827896045364
funnel,0.2805250638179842
over-indented,0.28047405764572153
mime,0.28045023202512653
forbidden,0.28030044817543703
extend,0.2802377715321741
hydrate,0.28014589610668805
a035f95,0.2801083061883403
instance_update_and_get_original,0.2800784124865883
show_image_direct_url,0.28007697752361
start/end,0.28004773248279236
finish-uuid-conversion,0.27962500984702016
sums,0.27956803239180505
declaration,0.2795602047175427
nova/volume/cinder.py,0.27953700681266275
overloaded,0.279484919568108
qualified,0.27944585964034774
no-db-compute-manager,0.2793356542266176
stacktrace,0.27914581865196414
suggest,0.2790378505622047
etc,0.279009813600266
iser,0.2787362821388597
initialize,0.2786962634734064
workaround,0.27868481264179
encrypt-cinder-volumes,0.2785796092012598
volume_api,0.27835376628702263
db/sqlalchemy,0.27828747700590517
133_folsom.py,0.27827475309453026
often,0.27812910765046717
disassociate,0.2781188734789394
instance_actions_*,0.27806182352480546
'availability_zone,0.2778769441789107
noverbose,0.2778382960638406
inconsistency,0.2778035700448228
dmitry,0.2775283130067686
mount,0.27730667472012205
archiving,0.2771828515719886
diff,0.2769951053166747
natsume,0.2768156911901425
unknown,0.2767451214694703
hashes,0.276519266656112
exclude,0.27645012562353904
forwarded,0.27612684992168574
l3,0.27595909587569195
diskfile.mkstemp,0.275938680075558
highly,0.27592830778855754
11th,0.2757194552127917
capabilities,0.2755111006445679
'service,0.275439850020413
intelligently,0.27543403320003507
503,0.27531588060309053
verion,0.27528146465316905
invoked,0.27517402469023494
_base,0.2750439004201532
analysis,0.2749802477040293
dump,0.2748383249502442
'pass,0.27482988913700457
fires,0.2746635397459906
_poll_rescued_instances,0.2746518459926971
oslosphinx,0.2745660237330977
ia12c003dae196e2220a5f6ea768758a75f2ede23,0.27440051893223727
libvirt_volume_drivers,0.27438626398818206
descending,0.2743532624874096
host.py,0.27432290866680015
dramatically,0.27432022953373936
log_format,0.27423382802725416
minesweeper,0.27412091590323234
validated,0.27395250576019353
backends,0.27364563495822125
weighting,0.2735588805805945
todo,0.2735245386323102
x-glance-api-copy-from,0.27351977042355263
inserting,0.27351071941934235
power_off,0.2734669843215823
get_logger,0.2732564974480255
tilera,0.2732364880441675
evaluating,0.2732125166464367
reject,0.27293259998585073
suds,0.27289843184865153
posix_fallocate,0.2728916091133467
container-server,0.2727869816226126
compute_capabilities_filter,0.2725491959197762
mapper,0.27248746026320886
touch,0.2723764621424991
nova/image/s3.py,0.272352912130483
weeks,0.27233291812765625
mkkang,0.2723173260420897
written,0.2721902351399798
normalize,0.27214351945121423
obsolete,0.2720859028913596
httprequestv3,0.27192604269400567
backporting,0.27185583446505407
authorizer,0.27184541949335134
simplify,0.27175267688105387
sys.path,0.27171230855587464
oleg,0.2716860099965742
x-,0.27145228169890007
install_requires,0.2713937884999709
evict,0.27137163811715626
hartsocks,0.27133378803491665
pagefaults,0.27133180443108473
need,0.2712597552634703
2.7.,0.27120381785458236
paste,0.27118507981616846
disallowed,0.27117974275196405
x-compute-request-id,0.2711148860078205
644,0.2708533670485375
ut,0.2707192611907029
storing,0.2705589022816114
trigger,0.2705401393011732
ties,0.27042059671443686
1266962,0.27037892009928916
op,0.27034250289512995
'utf8,0.2702971640803941
testregistrydb,0.2702421208200742
id93283905256247bdd2663b799d41a7925804542,0.2700067455411355
flavor-show,0.2700055553625346
h103,0.26994734933943815
coming,0.269519795016076
ds,0.2695062696445441
standardizing,0.2692778398267494
arithmetic,0.2692023762421049
iogrp_data,0.26914734551328023
zeroing,0.2690679102139032
parameters,0.2688568810459965
'aggregate_id,0.2687096859163255
submit,0.26839310839430713
trusted,0.2683563465670951
timely,0.26824008772534474
hold,0.2682034701651913
unified-object-model,0.26817849189362686
conn,0.2681370600928076
i6de33ada6dc377e20f8df07da92244f2c150b9fe,0.26809794272484583
unset,0.2680439059622992
h234,0.2677966704158495
syslog,0.2676833336860688
logdir,0.26766745566041206
conf.bind_port,0.2676405245100818
generation,0.2676373253171314
ignore,0.2673695176884357
assertequals,0.26731133499618825
_get_compute_info,0.2669727831818332
destination,0.26680184972216314
uniqueness,0.26676705843808973
service_type,0.26670414968345807
reduced,0.26669486211434085
practices,0.2666190578648566
preserved,0.26657694949209454
careful,0.26645003265229616
markmc,0.2663725677459735
setup_package,0.2663481271257208
errmsg,0.26633267055710313
revisit,0.26628352925416277
onto,0.2660976304844002
addressing,0.26607757442554314
whether,0.26594648853046876
precondition,0.2659462009067127
glance_host,0.26589302651961544
fixes-bug,0.2656813315658515
configurations,0.2652561851269514
tools,0.26506935968166284
notification,0.2649762383932084
parse_volume_info,0.26496977449405246
1307878,0.2648457848319018
touching,0.2647977940596565
auto_disk_config,0.26473279046017145
image-download,0.2646082907801425
self.devs,0.26452830823998164
pause/unpause,0.26437275040839353
cachefilter,0.26437035492911415
reservation_expire,0.2643245192861782
asked,0.26426147353387563
entropy,0.2642236400245032
recursion,0.2641841683922734
static,0.26411208633690214
re-export,0.26393544902099386
exceptions,0.2639163877243376
danms,0.26390894924288516
forbid,0.26380265760246235
codec,0.26380146684379535
get_all_flavors,0.26355203975630326
finalize_backup,0.26336394378777994
merely,0.2632497689066813
releases,0.2631879807960365
explain,0.26317866952705954
propagating,0.26289998736229014
realistic,0.26286534680877705
one-time,0.26284919073375
associate_floating_ip,0.26281805841495703
discouraged,0.26274813701234556
nova.common,0.2626501169501663
vhds,0.2626245938654682
sort_key,0.2626014020860915
virtual_power_ssh_port,0.26258789263713456
network_api,0.2624849902483083
nova.volume.cinder.api,0.2623965542465635
copy-paste,0.2622583815672852
sorting,0.26223898046348715
etc/nova/nova.conf.sample,0.261999028287761
guidelines,0.261939604393971
deferred,0.2619387434867022
legacy_nwinfo,0.2619253845858144
unitests,0.26180732700251186
describeinstances,0.2616569748955427
various,0.2616332296167582
switches,0.2615835356889318
compute_api.resize,0.26143558238386855
accepts,0.2612626273979507
feb,0.2610656637152564
validity,0.26041672919019326
migrations.instance_uuid,0.2603761735126227
packets,0.2602542668067933
replicators,0.26021383261177317
idempotency,0.2599468856952409
169.254.169.254/openstack/latest/password,0.2599339176368296
gerrit,0.2598167367734287
clears,0.25980301813232964
nw,0.2597924735524429
pagination,0.2595827354770063
injected,0.2595087262196032
self._mox,0.25949819654027506
instancebusy,0.25938088749210764
vice,0.2593209050326433
noop,0.2592829677721613
instancegroupmetadata,0.25917864407267943
clarifying,0.2591634096232517
exceeds,0.25904719975542007
omitted,0.25897566021304214
symbol,0.2589384248447512
transactional,0.25892514641411696
url,0.258911929291791
raise_http_conflict_for_instance_invalid_state,0.25855687796877663
misuse,0.2585280157610911
coded,0.258504352412732
sleepsonthefloor,0.25847655207055853
huawei,0.25818057631218705
occurs,0.25815706822312656
attr,0.25809948341773553
quota_sets,0.25800748241132454
isolation,0.25795508503532993
34a6842,0.25795417126772724
diagnostics,0.25790529747201896
signal,0.25774013045925814
'backing,0.2577229204999892
preferable,0.25764488192428714
performing,0.2575320185314107
gating,0.25727911027313954
eventlet.sleep,0.257238813168904
advance,0.25712770004555263
nova/db/sqlalchemy/api,0.2570471773398226
synchronization,0.25695387762400124
notauthenticated,0.25694755046323375
vir_domain_affect_live,0.2566705755159502
exits,0.2565336282783938
1140119,0.2563285301313419
tools/test-requires,0.2562639478494272
nova.tests.image.fake,0.2562478324005474
router,0.25624017833853197
unified,0.25615062624999274
uuidutils.generate_uuid,0.25599164169493976
viridian=false,0.2558566656610095
tgt-admin,0.2558438912466461
eaddrinuse,0.2558012172693018
moving,0.2557446120779744
wraps,0.25566517945682965
connection_info,0.2556239095308762
docstring,0.25556091955593896
osapi_scheme,0.2554587168940274
grabs,0.25542689526055123
execute,0.2553716501388814
backups,0.25532620569310555
i0642bdb911ca72517ed655f795e0055f4c4654b8,0.2553003579738095
instance.fault,0.2552895623846229
am,0.2552048543937589
metadata_host,0.25515713275219576
_update_volume_stats,0.2551326638782621
on-disk,0.25478087225343127
three,0.2547778699694089
4bfb7a2,0.2547025231442101
python-qpid,0.2546712980968716
'https,0.25464388086092743
exc.httperror,0.2546362548332512
i06da6a9a59fa2320f1cae9698e5e63562e534916,0.2545855226255773
is_public=none,0.25458142113641535
'in,0.2544757981318986
keyerror,0.2544749432955106
952618,0.25446199423690924
nova-network-objects,0.25446169666586743
imagepropertiesfilter,0.2542832975474654
_build_network_info_model,0.25425222996117547
v,0.2538160785191492
yunhong.jiang,0.25358869437249776
69abf38,0.2534947593964048
fqdn,0.25325595857042443
representing,0.2530988228409995
triple,0.25292250388075405
warts,0.25290411654066625
broad,0.25277604700310147
is_admin,0.25275149852055884
'volume_id,0.25270220749988226
931608,0.25243085269729054
destinationhostunavailable,0.25236168945068277
aggregate_metadata_get_by_host,0.25214859629801795
mixing,0.2520090386279707
foreignkeys,0.2518326906265016
timeutils.utcnow,0.2518299008265173
p,0.2517181018561592
recording,0.25165101502017295
composed,0.2514455809395143
logfile/logdire,0.2514330292840462
miss,0.2513085021345727
tasklog,0.25130189352307064
iscsi_*,0.25119616849066073
nova/virt/disk/api.py,0.2509431437660429
enginefacade,0.25082910094122296
reasonably,0.2508026399411367
retrieveresult,0.2507667259282893
device=,0.25064248537388645
testtools,0.25023869799837206
implemenation,0.2501178983827277
incorrect,0.25011442936929495
swift_testing,0.2500790123377586
ie5f07ed6dfeaa8428de4f79c4d40d182328e6ab4,0.25001176650251594
lsi,0.24994100223749394
converted,0.24962268713499774
unused,0.24953420510523686
literal,0.24953389910837373
softtabstop=4,0.24946052429522442
stubout,0.24943446937402738
'extra_specs,0.24942377153750317
lxc,0.24941099597586522
attach_volume,0.2493925271154927
sans,0.24926954094846884
application/openstack-images-v2.0-json-patch,0.24918688648269247
fail-fast,0.2491730602568149
rules,0.24907819816909688
safety,0.24902496431651094
1292963,0.24889975916752055
aggregate,0.24889690822286525
injection,0.24870425425508885
sql_retry_interval,0.2486926070113099
icssi,0.24868672976955924
graphics,0.24865063866473544
load_paste_app,0.2486214124375126
fallout,0.24833179539786077
1265561,0.24827109066127012
returns,0.24826883607886727
gathering,0.24810304451878695
obj_make_compatible,0.24804660022252056
bp,0.24802763677513356
effectively,0.24802170827608938
classifiers,0.24799977511393842
tuning,0.2479572868949212
exit,0.24791797310788233
inject_file,0.2478373528718243
db_sync,0.24782367354112778
ichihara.hirofumi,0.24781856919395262
409s,0.2477568532809115
invalidhypervisortype,0.2477135240078882
configuring,0.2476005572313395
dependencies,0.2475482105369344
wsgi-application-interface,0.2475455243742041
restores,0.24744050350172717
'devname,0.247419970590116
hanging,0.24740185908450446
vms,0.247339500195176
database,0.2472503184201869
nova-consoleauth,0.2472258926304131
main,0.24721430608552986
no,0.24714520359214362
a047a35,0.24713855977767177
extra-specs,0.24711353637818206
accomodate,0.2470986159423369
favor,0.24698773678794017
refactor-db-layer,0.24696501942318333
lands,0.2467713493934022
requirement,0.24660446021897942
paginate,0.24637298898923898
roles,0.24632573068813213
restricts,0.24627703483828928
guess,0.2462512122257319
helps,0.2461280094564295
1308058,0.24611129808657178
vhost-net,0.2460077311637371
last,0.2458083487044704
unplugging,0.24563808295232226
generated,0.24557693525069796
actually,0.24544137477709727
finish_revert_resize,0.24542827672694603
specific,0.24542192077206523
tgt-adm,0.24539789810755358
activated,0.24527059177259536
waiting,0.24514916627346067
redundant,0.24513402827094735
admin_pass,0.24503424214812924
spice,0.2449312098697578
/images,0.24480178928875995
unlink,0.2447754348085858
regexp_like,0.2446892468844892
orphaned,0.2446606984464435
fake_get,0.24462805423800899
snaps,0.244439769372313
finish,0.2444176827435631
didnt,0.24436865807874597
abstractions,0.2443543356312129
i084c2d09a1871fa158312f9ba479abb474da1d28,0.24422166532562167
glance-cache-manage,0.24410100334819565
happily,0.24400921611055934
eliminates,0.24396234720190804
whitespaces,0.24389749357654442
get_disk_backing_file,0.243887213486158
center,0.24373640744436065
platforms,0.24347129438643714
iscsi,0.2434236182382968
2012.2,0.24332504812863076
cdmi,0.24325413653046324
db.api,0.24324710856652354
bunch,0.2432365127446784
configurable,0.24298869689694316
metrics,0.24288156342862166
oslo.rootwrap,0.24278484339054957
volume_utils,0.24265661356939375
_run_instance,0.24261796457137016
db-use-oslo-common-code,0.24260067383205924
assert_,0.24255651156335356
pydoc,0.2425530811539271
get_all_by_host,0.24250349713942618
driver,0.24227531526661775
seen_ids,0.24210879363474921
specifications,0.2420712260748047
fakeauthmiddleware,0.2420247834193547
isertargetnotfoundforvolume,0.24200981079535733
conf.default_flavor,0.24199277557588683
clean-up,0.24188579157847376
'vdi,0.2418343680153447
1053041,0.24167013478751112
deepcopying,0.2416059638957896
_supports_direct_io,0.24139649631575205
deprecate-chance-and-simple-schedulers,0.24139500809056494
nova.db.sqlalchemy.models.instance,0.24130456893466037
2013-10-03,0.2412932161429046
represents,0.24126716367527368
auto-confirm,0.24095510651949875
world,0.2409332032199139
pxe,0.24053175416130881
config-file,0.24047713007862384
99fb9d2a,0.24045120390485308
test-requires,0.24038073695847134
toward,0.24038009476869238
spent,0.24034294381850058
put_object,0.2402263476570162
max_clients,0.24017542335373887
object-expirer,0.2401738618069676
service_destroy,0.2401070951038039
systems,0.24009461431444884
exception.storagefull,0.24005247697166157
clarifies,0.24000358028031904
glance_api_servers,0.23971548187048078
mislead,0.2396372236498594
accepted,0.2395935951567164
'rcache,0.23953901747319756
combining,0.23946733320351665
31,0.23928623966921603
1240349,0.23922660572950522
blocking,0.23901130845751542
2.6,0.23894271303868556
sphinx-doc-cleanup,0.23883377027905103
holes,0.23873742884127083
update_instance_info_cache,0.23857798184209947
cn.ibm.com,0.2384912365345522
hard,0.2382718164834421
'reserved_percentage,0.23820480730628477
rtstool,0.23811487474049203
ends,0.23803357823251176
returncode,0.2379938840496349
whitelist,0.23793462353913944
876927,0.2379345438469009
os-console-output,0.23786908254535147
modified,0.23786183457882648
sample_rate,0.2377096632569835
rewrites,0.2376873674475611
try/finally,0.2373668076685846
'detaching,0.23736197636818052
inet,0.23727925499133012
python3,0.2372401050090458
introduce,0.23722523379522378
convert_instances,0.23719285714868357
_is_opt_registered,0.2371869852341665
setdefault,0.23716045102575156
benefit,0.23714025905143657
commas,0.23711791471179758
racey,0.23696066088260653
area,0.236894675989666
module-level,0.23684902943166464
i18ac285d5b3c8200d7706c7d577809b15d6ab9e8,0.23679166306730354
postgresql/mysql,0.23677697487094299
invoking,0.2366509198782879
3.1.4.2,0.2366262034071434
non-blockdevice,0.23662141946260867
209,0.23656119666408815
impl_zmq.py,0.23647314296602442
hypervisorunavailable,0.23644501007385807
1.2,0.23634938368221992
i70790aa39c0774726de71e5fa5751c45e7e34ffd,0.23634546500524944
meta_data.json,0.23618662028501478
verify_resize,0.23615915796790488
sharing,0.23607840499880006
assigns,0.23606216163828436
'supports_recreate,0.23583737174922043
leaks,0.23580904463238722
overloading,0.23551492273538585
sqlalchemy.api,0.23549439001900868
invalidaggregateaction,0.23547131239500196
0.14,0.23543125351465877
contacting,0.23541403773229766
terminating,0.23521885153133415
services,0.2351077825300206
allocating,0.23510489847127042
certificates,0.23510092442217045
formally,0.2349535316247248
off,0.23487068611761094
scope,0.23482105061649522
force_config_drive,0.23446155420039688
gives,0.2342144198834453
managedsaveremove,0.23415315619469343
byte,0.23374187763063103
i665f402fe0ab1b301ab6761e80b11b101656065e,0.2337076868967789
/servers/detail,0.2334557057434853
dd,0.23338598005422254
hypervisor-supplied-nics,0.23337610314679275
bodies,0.23337304073470888
reach,0.23331956627054568
migration-related,0.23329727189658667
n402,0.2331978463707371
kernel/ramdisk,0.23317887835941972
easytier,0.23309597968283735
instancesset,0.2330346754996731
i4032419d66e9bbb17b770d8974a92a136bf9c5d2,0.23302688899383772
resolves,0.23292309131948596
prefetching,0.23291776333125716
remoting,0.23273911954397952
scenario,0.2326531936341682
_create_domain_and_network,0.23252436474088767
-rn,0.23230863322557332
non-admin,0.23225345982090842
nova.virt.fake.fakedriver,0.23220704047655316
nova.flags,0.23209141537677108
swift.obj.base,0.2320502415497726
fear,0.23195071108636592
asks,0.2318827881367962
overwrite,0.23183351993819096
flavor_ref,0.23153300470292004
virtualinterfacecreateexception,0.23147103343454872
duplicating,0.23143700638281867
buggy,0.2314029920072936
v1.1,0.23134661901490855
backtrace,0.2312771798798182
defect,0.2311072203818414
initialize/terminate,0.23093623603523944
sudo,0.23070167003709732
rendering,0.23060266294938603
cinder-,0.2306010642265175
patching,0.23052317730248031
sofs,0.23049794587198386
terminology,0.23046019369827506
uniq_c1_x_c2_x_c3,0.23042601801627455
extra_info,0.23041023769310398
turn,0.2303787120492079
propogate,0.23036507206926346
touched,0.2302933994361162
linux.vnet.ibm.com,0.23024728152048446
captures,0.23006129482742707
ssh-injection,0.23000515954739167
'null,0.22983725905427627
clarified,0.22982995924331331
consistent,0.22974197328947396
create_iscsi_target,0.22971553048951654
flavio,0.2297128783110267
0.7.3,0.2296920773969802
report,0.22964073384529834
declarations,0.22960032090802385
stopped,0.2295624600084224
admin=true,0.22946591734930114
vdi_ref,0.2292565283386844
volume/utils.py,0.2291229470834521
zero,0.22893587889891767
rare,0.22885629701579918
tenant_name,0.22885106053190382
volumenotfound,0.22872604105977878
firewall_driver,0.22857490968196265
1077066,0.22856340420631072
redefine,0.22850718373981815
down,0.22847872483231121
folders,0.22847446273022695
fakevirt,0.22846534638613794
wind,0.22840856437402424
fping,0.22837343252049286
succeed,0.22836940137627887
405,0.2283401735740096
ramdisk_id,0.22831217812723145
serializers,0.22827921497336
nova/virt/libvirt/driver.py,0.22825386969849584
detach,0.22813454464070934
href=,0.22810530358509315
/disk,0.22809147400406557
supports,0.22803440859445198
some,0.22800965321737235
certain,0.22800189213326494
increase,0.22797545975544248
jiang,0.22773378830489072
exact,0.22761752405019856
injecting,0.2276116302438645
db-archiving,0.22754977400288143
inherits,0.22750041095042223
'cinder,0.22746931997292966
changing,0.22740698221311118
rhel/centos,0.22732477646754512
pass,0.22696436795179967
associates,0.22692894878052475
mantained,0.22690938602282712
below,0.22682712776393935
ovs,0.22670753063398857
204,0.22654831413737658
1065053,0.22652723330095542
+0100,0.2264804800727484
lpars,0.22644728258584457
run-time,0.226231388333002
root_uuid,0.22596931561644024
1.add,0.22594543539333922
_connect_volume,0.2258706231845539
aws,0.22579980855727272
divide,0.22579169679783534
206,0.22575219049306522
reraising,0.22574280270933939
implementors,0.22570858339653244
rpccontext,0.22567160450815443
'get_config,0.225599119575574
headers_to_container_info,0.22556796199212548
managers,0.2255067879441132
common/ondisk,0.22549717238954323
easily,0.22528643276352675
extra_fields,0.22527833370691305
chance/simple,0.22493915517796165
e711,0.22486014176907998
belonging,0.22472015170133197
fc,0.22464580515567228
nice,0.22454541618095392
enforcement,0.22434972448243481
xenapibasedagent,0.22434624236837158
diskconfig,0.22415525158003174
existence,0.2240824227299844
processes,0.22391316778239478
630d395,0.22379490611807643
leftovers,0.2236680244389883
add-fixed-ip,0.22365965575372868
zapi,0.22365630952853163
get_encryption_metadata,0.22361181061756455
_from_db_object,0.2235906495875349
info,0.22353262792140766
audits,0.22349128198471568
clear_logical_volume,0.2234889954497648
repeats,0.22323664952899927
additions,0.22317670756799268
coding,0.2231065080596485
/os-quota-sets/,0.2230221433642131
scheduler_driver_task_period,0.2228806736686913
presently,0.22271055009822754
cycle,0.22266675339476882
meaning,0.2225436163302187
rfc2616,0.22249275769878177
avail_zone1,0.2224321641793927
stub,0.22242928703556114
tenants,0.2223416516963395
to_primitive,0.22226381027342978
exceeded,0.22223463846678596
ie46b24a65145c407d46974b63a97a84911223547,0.2222008277909235
integrates,0.222146391148287
definition,0.22213249780390903
bumping,0.22206981108786883
scheme,0.22206172405002728
revision,0.2219300271659841
publicize_image,0.22191964639860737
create/delete,0.2218058700693163
daemon,0.22156080127039837
misc.rst,0.2215077589793884
faked,0.22147761681699918
compute_unrescue,0.22141279249572313
storageerror,0.22138707390423934
cold-migrations-to-conductor,0.22135188967162617
pypy,0.2213231713993003
lzy.dev,0.22132034933957806
naive,0.22129786608542268
apirouter,0.22122965888097393
_security_group_refresh,0.22122835114409656
conf.py,0.22115725862491678
reclaim_instance_interval,0.22113251624499403
total,0.22101567707575734
before,0.22074932021638494
implementing,0.2207396440675599
take,0.2206943822754939
/lib/fixtures/_fixtures/logger.py,0.22058001873735678
hat,0.22053880249001773
1302211,0.22047146417330482
-f,0.22036807895894983
admin_auth_token,0.22032049749571844
existant,0.22029846111159085
talking,0.22015656685445575
parallelism,0.22015586353866884
ami,0.21999098091646038
shortcut,0.219974125857455
interactions,0.21994086333216542
convenience,0.2198140030431006
nova-vncproxy,0.2197570640889345
reviews,0.21962019816129896
dom0,0.21945756199470454
columns_to_join,0.21942565661961738
to/from,0.21933783211736865
slowly,0.21906258950810747
xenapi_conn,0.21899852110252396
never,0.21892718059796074
neighbor,0.21882506777169336
base-line,0.21877938912919323
optgroup,0.2186586340497632
cinder.volume.api,0.21860174616695732
agent_update,0.21855571448199837
sys.exit,0.21853288455614872
sahid.ferdjaoui,0.2184594924490288
session,0.21845234816611994
strutils,0.21841842210883824
re-run,0.21826035131968619
ldapusernotfound,0.21824703845014343
serversallextensionstestcase,0.21823453682409338
_delete,0.2182168075788109
consistency,0.21819220046872012
logical_volume_size,0.21812573554082254
really,0.2179956270927852
plain,0.21790094441467958
rpcproxy,0.21789184631620787
polls,0.2178827879531012
modifying,0.2178586631275639
callbacks,0.21783440304951043
directories,0.21778220873184556
'if,0.2177336567178583
clob,0.21765402237410555
listing,0.21752820865443698
dependency,0.21741844889109885
executable,0.21737706430303472
_verify_response,0.21713783521309163
'conductor_api,0.21711423446432498
glance-scrubber,0.21710322789565345
fixtures,0.21694578595328734
'readonly,0.216900041617508
cert_topic,0.21673053300539735
first-class,0.2167271662305813
transfer-encoding,0.21671171053978655
sahid,0.21669432693386412
'update,0.21669112671797336
arguements,0.2166095198139419
os.getlogin,0.21629680614340818
presenting,0.21624323601822382
conflicts,0.2161181891968751
libvirt.utils,0.21605399617752055
attaches,0.21602996858396148
web-front-end,0.21599880466169516
circuit,0.21598411549637633
deliberately,0.21597182834557976
lock_path,0.2159691057742097
allowed,0.21591891792918644
manage,0.21590712695346345
placeholder,0.2157957725757242
iscsi_target_count_by_host,0.21578588806104299
handy,0.21578226211638923
...,0.21561860717337933
container-updater,0.2155276325611033
removes,0.21532927501453977
consumers,0.2153234975609749
pulling,0.21531084357409036
seen,0.21523041119022174
check,0.21512184188504233
u,0.2150439726010107
files,0.21500456309972957
existance,0.21500077724384123
swallow,0.2147808752179913
iqn,0.21468660058503952
covered,0.21467537416296825
subproject,0.2146682737108498
formatting,0.21466124749453352
extends,0.2146290126271859
1000261,0.21460349676004745
get_host_uptime,0.21451904219446355
image_locations,0.21451709322970408
0xffff,0.21444981671493057
equal,0.21434939007280995
logging,0.21418388057422483
distribution,0.21408696116888282
documentation,0.21406907966718866
ordereddict,0.2140339541712316
lack,0.2139523407446389
inserted,0.21383233757479733
advertise,0.21376133622761656
functioning,0.2136833531588895
lpar,0.21367073745605353
exception,0.2136616036944495
404,0.21363869879235592
how,0.21356551703099483
describe_security_groups,0.21340074400800252
add/remove,0.21322249581923147
copy_virtual_disk,0.21322156323528701
vlanmanager,0.2131806543560711
sigterm,0.21308764778745432
conventional,0.21303422265026642
volume.usage,0.2129979958121652
get_console_topic,0.21285949110444025
rxtx,0.21279042841990897
0.10,0.21278280465689947
=2.3,0.21265509667895793
diskfile.disallowed_metadata_keys,0.2126442126738299
subnet_bits,0.21263744844656263
renames,0.21262571660591237
gzip.gzipfile,0.21261966675064353
detects,0.21249330634357805
accept,0.21248360033384167
cinder.conf.sample,0.21244539447859861
exists,0.21243826957638412
certificatenotfound,0.212399229881483
caller,0.2123870631449465
cmd,0.21234801156497563
definitely,0.21231029774306873
personas,0.2122592938326048
other-config,0.21224220550860803
strange,0.21219827655799323
parameterize,0.21207029074915637
ideal,0.21199151771421026
percentage,0.2119201972775748
test.testcase,0.21189668455165983
fixedip,0.21188963985687737
alternate,0.21183355022347167
io,0.2117848873945416
'show,0.21160532721582778
nfs-files-as-virtual-block-devices,0.21157579596497056
virtapi.instance_type_get,0.21146852351152218
'infinite,0.21144855218708208
pkg_resources,0.21143282602803684
scsi,0.211429537181958
deep,0.21137206973056535
image_member_*,0.21127703687924668
query,0.21117088122708522
sys,0.21094217776856575
portion,0.21084182262501888
test.nodbtestcase,0.2108112976070461
1.4.8,0.21080679048081374
instance_metadata_delete,0.21079348620901206
zeromq,0.21078212028806392
test_instance_update_with_instance_id,0.21072860220106462
atexit,0.21069595675541433
lest,0.21069301669492896
finishes,0.21066164930852135
confirm_resize,0.21052123676787016
usage,0.21046853746383612
synchronizing,0.21041465138261337
attestation,0.21039506525115903
wrap_exception,0.21036671424211617
computes,0.21030370084645722
202,0.21026045012978462
retrieve,0.21015789376559446
its,0.21013604680783768
copying,0.21012071432468274
dlo,0.21006987988396414
subprocess,0.21006400835273997
fixediplist,0.2100536183719288
